comment_id,status_id,parent_id,comment_message,comment_author,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
10156079545824781_10156080096104781,122150409780_10156079545824781,10156079545824781_10156079807979781,"Nah, you're just too popular to be shown. A Matt Jaconetta on the front may intimidate prospective students from attending 'cause they'd be too afraid that they could never measure up to the great Matt. 👌🏻",0,2017-12-14 18:41:49,1,0,1,0,0,0,0,0
10156079545824781_10156080805379781,122150409780_10156079545824781,,Betty Nguyen ripperoni,0,2017-12-15 01:56:10,1,1,0,0,0,0,0,0
10156079545824781_10156083921949781,122150409780_10156079545824781,10156079545824781_10156080805379781,pls let me in :^),0,2017-12-15 21:46:52,0,0,0,0,0,0,0,0
10156079545824781_10156080646114781,122150409780_10156079545824781,,Anne Jones Clea Forstadt Drew Easter Jarrett Naja El-fil Sasha King lmfao,0,2017-12-15 00:40:29,2,2,0,0,0,0,0,0
10156079545824781_10156080982684781,122150409780_10156079545824781,10156079545824781_10156080646114781,And the worst /unsupported campus of all the UCs !,0,2017-12-15 03:37:11,2,1,0,0,0,0,1,0
10156079545824781_10156084076929781,122150409780_10156079545824781,10156079545824781_10156080646114781,Anne especially for Transfers,0,2017-12-15 23:14:17,1,1,0,0,0,0,0,0
10156079545824781_10156083566244781,122150409780_10156079545824781,,Matthew Kye save me bro,0,2017-12-15 18:32:03,0,0,0,0,0,0,0,0
10156079545824781_10156083569824781,122150409780_10156079545824781,10156079545824781_10156083566244781,Gg,0,2017-12-15 18:33:54,1,0,0,0,0,0,1,0
10156079545824781_10156080372554781,122150409780_10156079545824781,,Julie Nguyen ripperoni,0,2017-12-14 21:24:12,0,0,0,0,0,0,0,0
10156079545824781_10156080804844781,122150409780_10156079545824781,10156079545824781_10156080372554781,oh,0,2017-12-15 01:55:57,0,0,0,0,0,0,0,0
10156079545824781_10156086582699781,122150409780_10156079545824781,,Damn Shirley Han,0,2017-12-16 20:37:08,1,0,0,0,1,0,0,0
10156079545824781_10156079776419781,122150409780_10156079545824781,,Alan Nguyen Lynnay Consul,0,2017-12-14 16:17:22,3,2,0,0,1,0,0,0
10156079545824781_10156079785389781,122150409780_10156079545824781,10156079545824781_10156079776419781,Throwbacccccckk😂😅,0,2017-12-14 16:23:02,2,2,0,0,0,0,0,0
10156079545824781_10156080096804781,122150409780_10156079545824781,10156079545824781_10156079776419781,"Oh man, good times. 🙂 Want to relive it with the Fishie fam. ❤️",0,2017-12-14 18:42:31,1,1,0,0,0,0,0,0
10156079545824781_10156080454679781,122150409780_10156079545824781,,Chuang Li Wei,0,2017-12-14 22:17:56,1,1,0,0,0,0,0,0
10156079545824781_10156082985059781,122150409780_10156079545824781,,Kyle Underwood,0,2017-12-15 16:47:39,1,1,0,0,0,0,0,0
10156079545824781_10156080227254781,122150409780_10156079545824781,,Isabella Pulido,0,2017-12-14 20:12:02,1,1,0,0,0,0,0,0
10156079545824781_10156080052869781,122150409780_10156079545824781,,Colleen Gianatiempo,0,2017-12-14 18:13:17,0,0,0,0,0,0,0,0
10156079545824781_10156080274429781,122150409780_10156079545824781,,Gwen Casey,0,2017-12-14 20:32:51,0,0,0,0,0,0,0,0
10156079545824781_10156089680644781,122150409780_10156079545824781,,Chris Janocha,0,2017-12-18 00:25:34,0,0,0,0,0,0,0,0
10156079545824781_10156080562379781,122150409780_10156079545824781,,Jack Benson,0,2017-12-14 23:38:48,0,0,0,0,0,0,0,0
10156079545824781_10156099520404781,122150409780_10156079545824781,,https://m.youtube.com/watch?v=SDYDanwqRyU,0,2017-12-21 20:27:54,0,0,0,0,0,0,0,0
10156072729604781_10156072801314781,122150409780_10156072729604781,,Eliana Schulner - did you go?,0,2017-12-12 18:33:12,0,0,0,0,0,0,0,0
10156072729604781_10156072849559781,122150409780_10156072729604781,10156072729604781_10156072801314781,Yeah,0,2017-12-12 19:05:56,0,0,0,0,0,0,0,0
10156072729604781_10156072851234781,122150409780_10156072729604781,10156072729604781_10156072801314781,I went right before class so I didn’t have time to take a picture,0,2017-12-12 19:07:25,0,0,0,0,0,0,0,0
10156072729604781_10156073948459781,122150409780_10156072729604781,,Those arw the saddest dogs ive ever seen 😅😂,0,2017-12-13 05:53:24,0,0,0,0,0,0,0,0
10156072729604781_10156073585989781,122150409780_10156072729604781,,OMG- I wish they had these sweet pooches then😍💜!,0,2017-12-13 01:59:25,0,0,0,0,0,0,0,0
10156072729604781_10156073144999781,122150409780_10156072729604781,,L A M E,0,2017-12-12 21:44:37,0,0,0,0,0,0,0,0
10156072729604781_10156072884434781,122150409780_10156072729604781,,Megan Gee.  Robert Gee - check this out...maybe you should go to UCSD.,0,2017-12-12 19:30:41,0,0,0,0,0,0,0,0
10156072729604781_10156073716469781,122150409780_10156072729604781,,Kelly Boisbouvier,0,2017-12-13 03:48:03,0,0,0,0,0,0,0,0
10156072729604781_10156073655419781,122150409780_10156072729604781,,Harriet Grace,0,2017-12-13 02:57:29,0,0,0,0,0,0,0,0
10156072323244781_10156089924164781,122150409780_10156072323244781,,Santa Monica is better [[PHOTO]],0,2017-12-18 03:18:17,0,0,0,0,0,0,0,0
10156072323244781_10156075595699781,122150409780_10156072323244781,,Absolutely magnificent!,0,2017-12-13 17:44:45,0,0,0,0,0,0,0,0
10156072323244781_10156078442904781,122150409780_10156072323244781,, [[PHOTO]],0,2017-12-14 03:48:26,0,0,0,0,0,0,0,0
10156072323244781_10156074493609781,122150409780_10156072323244781,,"Beautiful, miss that view.",0,2017-12-13 09:56:01,0,0,0,0,0,0,0,0
10156072323244781_10156073802629781,122150409780_10156072323244781,,Dogyun Hwangbo 어제 노을인가 본데 너가 찍은게 훨씬 이쁘다 ㅋㅋ,0,2017-12-13 04:44:56,0,0,0,0,0,0,0,0
10156072323244781_10156074554029781,122150409780_10156072323244781,10156072323244781_10156073802629781,ㅋㅋㅋㅋㅋ [[PHOTO]],0,2017-12-13 10:25:13,0,0,0,0,0,0,0,0
10156072323244781_10156073988054781,122150409780_10156072323244781,,Beautiful!,0,2017-12-13 06:20:23,0,0,0,0,0,0,0,0
10156072323244781_10156080467794781,122150409780_10156072323244781,,Amazingly beautiful,0,2017-12-14 22:27:03,0,0,0,0,0,0,0,0
10156072323244781_10156072403119781,122150409780_10156072323244781,,Darren Must go down there sometime! :) It's been a while.,0,2017-12-12 15:39:16,1,1,0,0,0,0,0,0
10156072323244781_10156073276074781,122150409780_10156072323244781,,Very Nice.,0,2017-12-12 22:53:35,0,0,0,0,0,0,0,0
10156072323244781_10156072514464781,122150409780_10156072323244781,,Esra Esso Dilara Yes Zeynep Karaguer :(,0,2017-12-12 16:39:36,1,1,0,0,0,0,0,0
10156072323244781_10156072517939781,122150409780_10156072323244781,10156072323244781_10156072514464781,😞,0,2017-12-12 16:41:23,0,0,0,0,0,0,0,0
10156072323244781_10156072520874781,122150409780_10156072323244781,10156072323244781_10156072514464781,miss it sooooo much :(,0,2017-12-12 16:42:35,0,0,0,0,0,0,0,0
10156072323244781_10156072523039781,122150409780_10156072323244781,10156072323244781_10156072514464781,"Me too uygar, don‘t ask😢",0,2017-12-12 16:43:54,0,0,0,0,0,0,0,0
10156072323244781_10156073399839781,122150409780_10156072323244781,,Saif Jamil,0,2017-12-13 00:17:37,0,0,0,0,0,0,0,0
10156072323244781_10156073399829781,122150409780_10156072323244781,,Saif Jamil,0,2017-12-13 00:17:36,0,0,0,0,0,0,0,0
10156072323244781_10156072533084781,122150409780_10156072323244781,,Marbie Guillergan,0,2017-12-12 16:51:14,0,0,0,0,0,0,0,0
10156072323244781_10156072537354781,122150409780_10156072323244781,10156072323244781_10156072533084781,beautiful!!,0,2017-12-12 16:54:25,0,0,0,0,0,0,0,0
10156069801619781_10156069841804781,122150409780_10156069801619781,,"The term ""therapy dog"" is disgustingly narcissistic. Dogs are lovely creatures but their purpose in life is not to make you feel good about yourself. If you have problems go to see a shrink and leave the dogs alone.",0,2017-12-11 17:35:55,6,3,0,0,3,0,0,0
10156069801619781_10156069915874781,122150409780_10156069801619781,10156069801619781_10156069841804781,Grow up!!  You don't deserve a place at UCSD.,0,2017-12-11 18:03:43,2,2,0,0,0,0,0,0
10156069801619781_10156070373774781,122150409780_10156069801619781,10156069801619781_10156069841804781,Debi Downer!! They aren’t trying to get them on to airplanes. Worry about something important.,0,2017-12-11 21:50:20,1,1,0,0,0,0,0,0
10156069801619781_10156070464124781,122150409780_10156069801619781,,"Does anyone know the name of the group of Therapy dogs that visits campus ? 
I have a Therapy dog In Training and am
Researching what organization to certify him with. I think this is awesome 😂",0,2017-12-11 23:00:41,2,2,0,0,0,0,0,0
10156069801619781_10156070734024781,122150409780_10156069801619781,,"Therapy dogs? Lol millennials are so funny. It's college, need a break? Then drink a beer! Oh wait, oh yes it's UCSD... Ugh.. Stupid dry campus. Why not take the therapy dogs to the UCSD Burn &/or Infusion Center, where people are sick and really dealing with mental and physical stress....",0,2017-12-12 01:31:28,0,0,0,0,0,0,0,0
10156069801619781_10156069964489781,122150409780_10156069801619781,,I LOVED this when I was a student. It's such a brilliant idea.,0,2017-12-11 18:29:52,1,1,0,0,0,0,0,0
10156069801619781_10156070882474781,122150409780_10156069801619781,,Yes Dee Dee. Guess we know what we have to do next semester!,0,2017-12-12 02:58:42,1,1,0,0,0,0,0,0
10156069801619781_10156070933919781,122150409780_10156069801619781,10156069801619781_10156070882474781,I was just thinking that!!!!,0,2017-12-12 03:41:24,0,0,0,0,0,0,0,0
10156069801619781_10156069973719781,122150409780_10156069801619781,,Look at those boots - damn sweetie - hotness,0,2017-12-11 18:36:00,1,0,0,0,1,0,0,0
10156069801619781_10156071832734781,122150409780_10156069801619781,,Nikky just go see ruby instead,0,2017-12-12 10:53:23,1,1,0,0,0,0,0,0
10156069801619781_10156072704224781,122150409780_10156069801619781,10156069801619781_10156071832734781,yes,0,2017-12-12 17:45:30,0,0,0,0,0,0,0,0
10156069801619781_10156070692414781,122150409780_10156069801619781,,Serena what is this?  Why didn't we have these guys?,0,2017-12-12 01:16:47,0,0,0,0,0,0,0,0
10156069801619781_10156070726934781,122150409780_10156069801619781,10156069801619781_10156070692414781,So unfair!,0,2017-12-12 01:28:54,0,0,0,0,0,0,0,0
10156069801619781_10156080494719781,122150409780_10156069801619781,,Lindsay Bell will you be going?,0,2017-12-14 22:47:38,0,0,0,0,0,0,0,0
10156069801619781_10156080500824781,122150409780_10156069801619781,10156069801619781_10156080494719781,it was tuesday :/,0,2017-12-14 22:49:49,1,0,0,0,0,1,0,0
10156069801619781_10156074585114781,122150409780_10156069801619781,,"Thiago Marback, try to go!!! ❤️❤️❤️",0,2017-12-13 10:43:09,0,0,0,0,0,0,0,0
10156069801619781_10156070378224781,122150409780_10156069801619781,,Kayee Lam therapy dogs,0,2017-12-11 21:53:45,0,0,0,0,0,0,0,0
10156069801619781_10156070406369781,122150409780_10156069801619781,10156069801619781_10156070378224781,你就是我的therapy dog 了💕 hahahaha,0,2017-12-11 22:15:00,0,0,0,0,0,0,0,0
10156069801619781_10156070407694781,122150409780_10156069801619781,10156069801619781_10156070378224781,Kayee Lam 🤢🤢🤢🤢🤢🤢🤢 no way,0,2017-12-11 22:15:55,0,0,0,0,0,0,0,0
10156069801619781_10156070368064781,122150409780_10156069801619781,,Oh Rachel Bontempi I want to see pics!,0,2017-12-11 21:47:24,2,2,0,0,0,0,0,0
10156069801619781_10156070623769781,122150409780_10156069801619781,,Love this!!,0,2017-12-12 00:39:30,1,1,0,0,0,0,0,0
10156069801619781_10156070239799781,122150409780_10156069801619781,,"Amanda Colla Kayla Evans      
Molly Dalziel we all need this",0,2017-12-11 20:33:05,1,1,0,0,0,0,0,0
10156069801619781_10156149673574781,122150409780_10156069801619781,,YOUR SWEET DOG LOOK LIKE AS LEONBERGER .THE MOST IMPORTANT IS YOUR LOVE ACCORDING ANIMALS ! PERSON (NO NAME)  YOU ARE NICE PERSON ! I WANT TO YOU DOCTOR DISERTATION ! THANK S ! Mario Miletić [[PHOTO]],0,2018-01-09 17:24:30,0,0,0,0,0,0,0,0
10156069801619781_10156072119694781,122150409780_10156069801619781,,Anya Gumberg 💕💕💕,0,2017-12-12 13:22:34,0,0,0,0,0,0,0,0
10156069801619781_10156069849254781,122150409780_10156069801619781,,Anya,0,2017-12-11 17:38:58,2,1,1,0,0,0,0,0
10156069801619781_10156069931694781,122150409780_10156069801619781,,Anya Gumberg,0,2017-12-11 18:13:57,1,0,1,0,0,0,0,0
10156069801619781_10156070353524781,122150409780_10156069801619781,,Mher Arabian,0,2017-12-11 21:37:35,1,1,0,0,0,0,0,0
10156069801619781_10156070362364781,122150409780_10156069801619781,10156069801619781_10156070353524781,We should go :),0,2017-12-11 21:43:39,1,1,0,0,0,0,0,0
10156069801619781_10156070164969781,122150409780_10156069801619781,,Ray Diep,0,2017-12-11 19:53:39,1,1,0,0,0,0,0,0
10156069801619781_10156070259774781,122150409780_10156069801619781,10156069801619781_10156070164969781,I'm going tomorrow! :D,0,2017-12-11 20:40:56,1,1,0,0,0,0,0,0
10156069801619781_10156070263104781,122150409780_10156069801619781,10156069801619781_10156070164969781,Ray Diep yaaaasss🐶🐶,0,2017-12-11 20:41:55,0,0,0,0,0,0,0,0
10156069801619781_10156069942244781,122150409780_10156069801619781,,Stephanie Lam,0,2017-12-11 18:17:59,0,0,0,0,0,0,0,0
10156069801619781_10156070632324781,122150409780_10156069801619781,,Mare Ivana Diaz,0,2017-12-12 00:47:22,1,1,0,0,0,0,0,0
10156069801619781_10156070655714781,122150409780_10156069801619781,10156069801619781_10156070632324781,😭😭😭,0,2017-12-12 01:04:10,0,0,0,0,0,0,0,0
10156069801619781_10156070438269781,122150409780_10156069801619781,,Eileen🐶,0,2017-12-11 22:38:41,0,0,0,0,0,0,0,0
10156069801619781_10156069928479781,122150409780_10156069801619781,,Eliana Schulner go and post a pic,0,2017-12-11 18:11:13,1,1,0,0,0,0,0,0
10156069801619781_10156070638459781,122150409780_10156069801619781,,Ruben Abazari,0,2017-12-12 00:53:06,0,0,0,0,0,0,0,0
10156069801619781_10156070596229781,122150409780_10156069801619781,,Look Linh Tong and Angela Zoumplis,0,2017-12-12 00:08:38,1,0,0,0,1,0,0,0
10156069801619781_10156069942239781,122150409780_10156069801619781,,Jarek Ialenti 😍😍,0,2017-12-11 18:17:59,1,1,0,0,0,0,0,0
10156069801619781_10156070242359781,122150409780_10156069801619781,,Bailey Man Dogs!,0,2017-12-11 20:34:15,0,0,0,0,0,0,0,0
10156069801619781_10156070141859781,122150409780_10156069801619781,,"Caitlyn Joy Gonzales
Resie Gonzales",0,2017-12-11 19:43:13,2,2,0,0,0,0,0,0
10156069801619781_10156069875029781,122150409780_10156069801619781,,Tyler Price,0,2017-12-11 17:49:20,1,1,0,0,0,0,0,0
10156069801619781_10156075419059781,122150409780_10156069801619781,,Caroline Lisa Jensen,0,2017-12-13 16:44:28,1,1,0,0,0,0,0,0
10156069801619781_10156069932784781,122150409780_10156069801619781,,Isaiah Kessler 😍,0,2017-12-11 18:14:43,0,0,0,0,0,0,0,0
10156069801619781_10156070850879781,122150409780_10156069801619781,,Sara,0,2017-12-12 02:32:09,0,0,0,0,0,0,0,0
10156069801619781_10156071644249781,122150409780_10156069801619781,10156069801619781_10156070850879781,lol Im so stressed that I am gonna stress out the poor dogs 😂😂,0,2017-12-12 09:36:15,1,0,0,0,1,0,0,0
10156069801619781_10156071647129781,122150409780_10156069801619781,10156069801619781_10156070850879781,but thanks giiiirl,0,2017-12-12 09:37:03,1,1,0,0,0,0,0,0
10156069801619781_10156071647289781,122150409780_10156069801619781,10156069801619781_10156070850879781,<3,0,2017-12-12 09:37:06,1,1,0,0,0,0,0,0
10156069801619781_10156072115974781,122150409780_10156069801619781,10156069801619781_10156070850879781,"😘😘😘 stop stressing, you’ll be fine",0,2017-12-12 13:19:30,1,0,1,0,0,0,0,0
10156069801619781_10156069884984781,122150409780_10156069801619781,,Rena Levinson,0,2017-12-11 17:53:27,0,0,0,0,0,0,0,0
10156069801619781_10156070423964781,122150409780_10156069801619781,,Mary Mars,0,2017-12-11 22:29:36,0,0,0,0,0,0,0,0
10156069801619781_10156069806739781,122150409780_10156069801619781,,Jessica Davis,0,2017-12-11 17:21:09,0,0,0,0,0,0,0,0
10156069801619781_10156069831209781,122150409780_10156069801619781,10156069801619781_10156069806739781,thanks 😂💖,0,2017-12-11 17:31:55,1,1,0,0,0,0,0,0
10156069801619781_10156076063904781,122150409780_10156069801619781,,Lindsey McElyea,0,2017-12-13 21:27:39,0,0,0,0,0,0,0,0
10156069801619781_10156070279164781,122150409780_10156069801619781,,Rachel Chan,0,2017-12-11 20:51:34,0,0,0,0,0,0,0,0
10156069801619781_10156070362339781,122150409780_10156069801619781,,Bryce Borders,0,2017-12-11 21:43:38,0,0,0,0,0,0,0,0
10156069801619781_10156069915999781,122150409780_10156069801619781,,Sarah Masson,0,2017-12-11 18:03:51,0,0,0,0,0,0,0,0
10156069801619781_10156070280284781,122150409780_10156069801619781,,Amrutha-Nidhi Vinod,0,2017-12-11 20:52:12,0,0,0,0,0,0,0,0
10156061974349781_10156099770809781,122150409780_10156061974349781,,"Chancellor can go to hell!!
The Leftist Radicals DISRESPECTED KATE STENIEL  BY TEARING-DOWN HER POSTERS!!
SHE.....HAD....A DREAM....TOO!!!!",0,2017-12-21 23:10:28,0,0,0,0,0,0,0,0
10156061974349781_10156062293039781,122150409780_10156061974349781,,Thank u for the commumication,0,2017-12-08 20:24:55,0,0,0,0,0,0,0,0
10156061974349781_10156062243624781,122150409780_10156061974349781,,Thank you Gina😊,0,2017-12-08 19:59:50,0,0,0,0,0,0,0,0
10156061974349781_10156063886024781,122150409780_10156061974349781,,Hannah La Gabed Jen Norton,0,2017-12-09 11:58:58,0,0,0,0,0,0,0,0
10156061974349781_10156062263294781,122150409780_10156061974349781,,Way Gee,0,2017-12-08 20:09:36,0,0,0,0,0,0,0,0
10156055471919781_10156055898574781,122150409780_10156055471919781,,"Wow that's Awesome
College is very expensive and being a single mother makes it harder.  
Thank you!! My son is a Freshman this year with a Computer Engineering major",0,2017-12-06 15:27:11,2,2,0,0,0,0,0,0
10156055471919781_10156056626744781,122150409780_10156055471919781,,Nothing like that tax break eh Rob.....,0,2017-12-06 21:59:03,1,1,0,0,0,0,0,0
10156055471919781_10156059066904781,122150409780_10156055471919781,,"Wow!, what a nice guys",0,2017-12-07 17:41:05,0,0,0,0,0,0,0,0
10156055471919781_10156149645909781,122150409780_10156055471919781,,HAARP IS DANGER TOY !,0,2018-01-09 17:15:37,0,0,0,0,0,0,0,0
10156055471919781_10156055638184781,122150409780_10156055471919781,,Wow! That's awesome!,0,2017-12-06 13:31:20,1,1,0,0,0,0,0,0
10156055471919781_10156056478974781,122150409780_10156055471919781,,Bravo!,0,2017-12-06 20:33:33,1,1,0,0,0,0,0,0
10156049369929781_10156053909204781,122150409780_10156049369929781,,Han Jin Park Cleveland,0,2017-12-05 20:58:06,1,1,0,0,0,0,0,0
10156049369929781_10156054358604781,122150409780_10156049369929781,10156049369929781_10156053909204781,Ho~,0,2017-12-06 01:43:27,0,0,0,0,0,0,0,0
10156049369929781_10156052375519781,122150409780_10156049369929781,,Congratulations to our Professors!,0,2017-12-05 10:50:09,0,0,0,0,0,0,0,0
10156049369929781_10156049520469781,122150409780_10156049369929781,,Nice and congratulations to you all.,0,2017-12-04 12:48:50,0,0,0,0,0,0,0,0
10156049369929781_10156049481034781,122150409780_10156049369929781,,Congratulations to you three and UCSD!,0,2017-12-04 12:38:57,0,0,0,0,0,0,0,0
10156049369929781_10156049657014781,122150409780_10156049369929781,,So proud of our professors!!,0,2017-12-04 13:19:17,0,0,0,0,0,0,0,0
10156049369929781_10156049672474781,122150409780_10156049369929781,,Awesome 👏,0,2017-12-04 13:25:34,0,0,0,0,0,0,0,0
10156049369929781_10156050344324781,122150409780_10156049369929781,,Congratulations!,0,2017-12-04 18:14:04,0,0,0,0,0,0,0,0
10156049369929781_10156049396784781,122150409780_10156049369929781,,wow.,0,2017-12-04 12:13:24,0,0,0,0,0,0,0,0
10156049369929781_10156050035909781,122150409780_10156049369929781,,Congrats!,0,2017-12-04 16:11:52,0,0,0,0,0,0,0,0
10156049369929781_10156057434574781,122150409780_10156049369929781,,임재길 !!!!!!!!!!!,0,2017-12-07 06:34:59,0,0,0,0,0,0,0,0
10156049369929781_10156057572164781,122150409780_10156049369929781,10156049369929781_10156057434574781,와 개쩌노 박병호 메이저리그 포기했다 이거제?,0,2017-12-07 07:55:59,0,0,0,0,0,0,0,0
10156049369929781_10156050642334781,122150409780_10156049369929781,,Tareq Alwafai dude our abstract algebra teacher LMAO,0,2017-12-04 20:22:10,0,0,0,0,0,0,0,0
10156049369929781_10156054536149781,122150409780_10156049369929781,,Isabella Pulido,0,2017-12-06 03:48:19,1,1,0,0,0,0,0,0
10156040974879781_10156042528429781,122150409780_10156040974879781,,"MY CONTRY IS BOSNIA AND HERZEGOVINA IS SIMPLE SLIME!NO HEAD OF TOWN? NO ONE PRESIDENT? THREE PEOPLES WHO KILLED EACH OTHER? NOW? PLASTIC PEACE""! I AM RESPECTING YOUR COUNTRY AND YOUR SINCERY SMILES! MY CONTRY IS DIVIDED IN TWO ENTITET? EVERY ENTITET HAVE DIFFERENT TRUE ABOUT PREVIOUS WAR? ALWAYS- THEY? IT IS DIFFICLE TO BE SCIENCE IN THE  THIS ENVERIMENT! ALL THE BEST TO YOU (SINGLE AND PLURAL) IN ALL SEGMENTS OF LIFE!!! [[STICKER]]",0,2017-12-02 05:45:03,1,1,0,0,0,0,0,0
10156039090434781_10156039277109781,122150409780_10156039090434781,,The link is not the complete URL [[PHOTO]],0,2017-11-30 19:50:53,1,1,0,0,0,0,0,0
10156039090434781_10156041242414781,122150409780_10156039090434781,10156039090434781_10156039277109781,"This is where the link is supposed to go 👍

https://www.universityofcalifornia.edu/support-uc/ucan/tax-reform",0,2017-12-01 16:40:06,1,1,0,0,0,0,0,0
10156039090434781_10156039363674781,122150409780_10156039090434781,,I think someone is trying to abolish science,0,2017-11-30 20:54:29,1,1,0,0,0,0,0,0
10156033634304781_10156033763679781,122150409780_10156033634304781,,Triton Proud!,0,2017-11-28 17:36:06,1,1,0,0,0,0,0,0
10156033634304781_10156086834419781,122150409780_10156033634304781,,HmEd Hameed,0,2017-12-16 23:00:35,1,1,0,0,0,0,0,0
10156033634304781_10156086923519781,122150409780_10156033634304781,10156033634304781_10156086834419781,Ma man we are about to this brother 👍🏿 just a matter of time,0,2017-12-17 00:04:55,0,0,0,0,0,0,0,0
10156033634304781_10156086923754781,122150409780_10156033634304781,,Hawazin Kh Ariana Tsirbas,0,2017-12-17 00:05:14,1,1,0,0,0,0,0,0
10156033634304781_10156087511274781,122150409780_10156033634304781,10156033634304781_10156086923754781,You in 3 years 🗣,0,2017-12-17 05:59:32,0,0,0,0,0,0,0,0
10156030761799781_10156031004319781,122150409780_10156030761799781,,Way more interesting and “real” than the random college rankings you post 🙂,0,2017-11-27 18:16:21,1,1,0,0,0,0,0,0
10156030761799781_10156034273509781,122150409780_10156030761799781,,I'm stoked for UCSD to join the NCAA!,0,2017-11-28 22:03:06,0,0,0,0,0,0,0,0
10156030684654781_10156030731204781,122150409780_10156030684654781,,Are you guys raising our tuition so you can have more administrative jobs?,0,2017-11-27 16:39:48,5,5,0,0,0,0,0,0
10156030684654781_10156030815719781,122150409780_10156030684654781,10156030684654781_10156030731204781,Should lower tuition when they bring in a football program making millions..,0,2017-11-27 17:15:05,0,0,0,0,0,0,0,0
10156030684654781_10156030883664781,122150409780_10156030684654781,10156030684654781_10156030731204781,in your dreams,0,2017-11-27 17:33:31,1,1,0,0,0,0,0,0
10156030684654781_10156031498139781,122150409780_10156030684654781,10156030684654781_10156030731204781,"Thomas La Gabed that does not ever, ever happen.  Athletics and academics are two separate budgets. It’s more likely that athletics drains the latter in the form of tutoring of athletes by professors than the other way around.  But you’ll get the privilege of paying for more athletic facilities you will never use.",0,2017-11-27 22:37:05,1,1,0,0,0,0,0,0
10156030684654781_10156031594929781,122150409780_10156030684654781,10156030684654781_10156030731204781,Don't forget the outrageous football coaching team salaries.  Will never happen at UCSD and thank God for that.,0,2017-11-28 00:04:39,1,1,0,0,0,0,0,0
10156030684654781_10156030858239781,122150409780_10156030684654781,,Go Tritons!,0,2017-11-27 17:28:01,1,1,0,0,0,0,0,0
10156030684654781_10156031343724781,122150409780_10156030684654781,10156030684654781_10156030858239781,I am a proud UCSD Alumni!,0,2017-11-27 20:59:33,0,0,0,0,0,0,0,0
10156030684654781_10156030724294781,122150409780_10156030684654781,,Can we get a football team now?,0,2017-11-27 16:35:29,23,22,1,0,0,0,0,0
10156030684654781_10156033504469781,122150409780_10156030684654781,,"This is great news! However, please make sure that this doesn’t come at the expense of your current and future students. You as a university accepted this invitation on behalf of all students - both accepting and opposing of this decision.  Some students specifically attend UCSD for the research and educational opportunities, not to necessarily accrue another athletically imposed budget item on their college tab that they could barely afford as it is - especially with the UC being in a tuition increase period.",0,2017-11-28 15:54:54,3,3,0,0,0,0,0,0
10156030684654781_10156031634719781,122150409780_10156030684654781,,"This is a sad day, then: Division 1 brings grade inflation and big business to campus.",0,2017-11-28 00:32:51,1,1,0,0,0,0,0,0
10156030684654781_10156030721694781,122150409780_10156030684654781,,Boo,0,2017-11-27 16:33:30,5,5,0,0,0,0,0,0
10156030684654781_10156031248664781,122150409780_10156030684654781,,Big West here we come. Looking forward to competing with the other 4 UCs. Alaska State just didn't have the same ring...,0,2017-11-27 20:18:25,2,2,0,0,0,0,0,0
10156030684654781_10156030816534781,122150409780_10156030684654781,,Nice..,0,2017-11-27 17:15:19,2,2,0,0,0,0,0,0
10156030684654781_10156030763619781,122150409780_10156030684654781,,John Okura This is good right? 🤣🤣🤣,0,2017-11-27 16:54:03,0,0,0,0,0,0,0,0
10156030684654781_10156031657849781,122150409780_10156030684654781,10156030684654781_10156030763619781,About 25 years too late!!!  🤔🤔🤔🤔,0,2017-11-28 00:50:03,1,1,0,0,0,0,0,0
10156030684654781_10156034416274781,122150409780_10156030684654781,10156030684654781_10156030763619781,John Okura That makes me feel so old 👵🏻,0,2017-11-29 00:10:39,0,0,0,0,0,0,0,0
10156030684654781_10156030971054781,122150409780_10156030684654781,,Congrats to the Athletic Dept for all the work getting the Tritons to D1.,0,2017-11-27 17:59:48,0,0,0,0,0,0,0,0
10156030684654781_10156031467779781,122150409780_10156030684654781,,Hamza 🤪 yaminaaa wali emoji,0,2017-11-27 22:14:39,1,0,0,0,1,0,0,0
10156030684654781_10156031875649781,122150409780_10156030684654781,,In what ping pong and badminton?,0,2017-11-28 02:26:28,0,0,0,0,0,0,0,0
10156030684654781_10156030751929781,122150409780_10156030684654781,,Yes! Congrats!!!!,0,2017-11-27 16:48:51,1,1,0,0,0,0,0,0
10156030684654781_10156031018439781,122150409780_10156030684654781,,Ian Yee (its gonna take 6 years),0,2017-11-27 18:23:23,1,1,0,0,0,0,0,0
10156030684654781_10156031034799781,122150409780_10156030684654781,10156030684654781_10156031018439781,Hahah truth,0,2017-11-27 18:28:30,0,0,0,0,0,0,0,0
10156030684654781_10156031522429781,122150409780_10156030684654781,,"Ev Yorobe, I don't know if you've been following this story. I'm excited for UCSD!",0,2017-11-27 22:57:10,1,1,0,0,0,0,0,0
10156030684654781_10156031527949781,122150409780_10156030684654781,10156030684654781_10156031522429781,"Woah, I have not. So cool!",0,2017-11-27 23:03:51,1,1,0,0,0,0,0,0
10156030684654781_10156031768699781,122150409780_10156030684654781,,Finally,0,2017-11-28 01:34:59,0,0,0,0,0,0,0,0
10156030684654781_10156030801369781,122150409780_10156030684654781,,Basil does this even matter without a football team?,0,2017-11-27 17:10:44,1,0,0,0,0,0,1,0
